6.742424242424242,10.0,10.0,0.0,0.0,0.0,0.0,
6.7175572519083975,10.0,10.0,0.0,0.0,0.0,0.0,
6.666666666666667,10.0,0.0,0.0,0.0,0.0,0.0,
6.666666666666667,10.0,0.0,0.0,0.0,0.0,0.0,
6.590909090909092,10.0,0.0,0.0,0.0,0.0,0.0,
6.515151515151515,10.0,10.0,0.0,0.0,0.0,0.0,
6.417910447761194,10.0,10.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,10.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,0.0,0.0,0.0,0.0,0.0,
6.785714285714286,10.0,10.0,0.0,0.0,0.0,0.0,
6.620689655172414,10.0,10.0,10.0,0.0,0.0,0.0,
6.5359477124183005,10.0,10.0,10.0,0.0,0.0,0.0,
6.5359477124183005,10.0,10.0,10.0,0.0,0.0,0.0,
6.346153846153847,10.0,10.0,10.0,0.0,0.0,0.0,
